Date,EnergyMet,HydroGen,WindGen,SolarGen,Coal,Lignite,Nuclear,Gas,RES
2021-09-12,3566.0,670.0,339.0,170.0,2132.0,75.0,120.0,88.0,561.0
2021-09-13,3712.0,720.0,359.0,166.0,2215.0,80.0,120.0,89.0,578.0
2021-09-14,3673.0,729.0,303.0,171.0,2230.0,79.0,120.0,82.0,526.0
2021-09-15,3732.0,747.0,216.0,182.0,2366.0,82.0,122.0,76.0,450.0
2021-09-16,3744.0,695.0,212.0,197.0,2406.0,84.0,124.0,79.0,457.0
2021-09-17,3757.0,661.0,178.0,193.0,2482.0,88.0,123.0,74.0,421.0
2021-09-18,3859.0,694.0,122.0,188.0,2631.0,88.0,114.0,74.0,360.0
2021-09-19,3854.0,678.0,91.0,180.0,2691.0,80.0,114.0,76.0,327.0
2021-09-20,3995.0,696.0,125.0,182.0,2738.0,75.0,114.0,110.0,353.0
2021-09-21,3931.0,658.0,212.0,159.0,2644.0,68.0,114.0,114.0,416.0
2021-09-22,3795.0,660.0,192.0,162.0,2531.0,64.0,113.0,108.0,402.0
2021-09-23,3729.0,648.0,159.0,159.0,2534.0,63.0,115.0,91.0,366.0
2021-09-24,3726.0,689.0,99.0,285.0,2570.0,63.0,113.0,101.0,432.0
2021-09-25,3792.0,665.0,146.0,190.0,2534.0,65.0,118.0,100.0,387.0
2021-09-26,3649.0,618.0,138.0,176.0,2462.0,66.0,123.0,90.0,364.0
2021-09-27,3719.0,586.0,224.0,150.0,2505.0,68.0,123.0,90.0,424.0
2021-09-28,3755.0,602.0,292.0,176.0,2444.0,72.0,123.0,88.0,520.0
2021-09-29,3792.0,636.0,270.0,183.0,2445.0,73.0,128.0,93.0,504.0
2021-09-30,3853.0,659.0,188.0,180.0,2531.0,81.0,129.0,102.0,418.0
2021-10-01,3820.0,649.0,86.0,185.0,2618.0,83.0,128.0,104.0,318.0
2021-10-02,3649.0,618.0,38.0,192.0,2504.0,82.0,129.0,106.0,278.0
2021-10-03,3636.0,622.0,75.0,209.0,2462.0,77.0,129.0,85.0,329.0
2021-10-04,3825.0,655.0,93.0,204.0,2593.0,74.0,128.0,109.0,345.0
2021-10-05,3830.0,630.0,55.0,188.0,2649.0,73.0,128.0,140.0,288.0
2021-10-06,3845.0,595.0,57.0,181.0,2686.0,77.0,129.0,156.0,283.0
2021-10-07,3887.0,599.0,71.0,193.0,2703.0,75.0,131.0,148.0,307.0
2021-10-08,3900.0,579.0,95.0,191.0,2725.0,69.0,120.0,156.0,329.0
2021-10-09,3828.0,576.0,129.0,181.0,2660.0,66.0,124.0,133.0,353.0
2021-10-10,3772.0,551.0,145.0,203.0,2592.0,67.0,132.0,119.0,392.0
2021-10-11,3890.0,570.0,117.0,197.0,2700.0,75.0,132.0,123.0,358.0
2021-10-12,3918.0,576.0,110.0,205.0,2728.0,76.0,132.0,128.0,354.0
2021-10-13,3905.0,554.0,110.0,202.0,2752.0,68.0,133.0,118.0,353.0
2021-10-14,3838.0,519.0,103.0,205.0,2720.0,64.0,132.0,115.0,352.0
2021-10-15,3683.0,484.0,75.0,208.0,2643.0,67.0,129.0,105.0,326.0
2021-10-16,3712.0,506.0,58.0,187.0,2711.0,73.0,121.0,91.0,289.0
2021-10-17,3562.0,509.0,147.0,173.0,2502.0,71.0,123.0,81.0,361.0
2021-10-18,3536.0,529.0,229.0,194.0,2374.0,62.0,123.0,76.0,462.0
2021-10-19,3581.0,570.0,100.0,198.0,2497.0,65.0,123.0,71.0,333.0
2021-10-20,3640.0,571.0,67.0,198.0,2587.0,67.0,123.0,81.0,300.0
2021-10-21,3640.0,569.0,85.0,207.0,2552.0,71.0,124.0,80.0,329.0
2021-10-22,3688.0,563.0,113.0,209.0,2562.0,74.0,127.0,78.0,358.0
2021-10-23,3623.0,544.0,112.0,190.0,2519.0,80.0,128.0,89.0,339.0
2021-10-24,3426.0,518.0,73.0,181.0,2411.0,81.0,133.0,73.0,291.0
2021-10-25,3529.0,510.0,46.0,202.0,2520.0,81.0,134.0,86.0,286.0
2021-10-26,3605.0,516.0,60.0,205.0,2586.0,81.0,133.0,80.0,301.0
2021-10-27,3599.0,502.0,100.0,206.0,2566.0,76.0,133.0,68.0,341.0
2021-10-28,3581.0,507.0,95.0,207.0,2534.0,78.0,133.0,67.0,338.0
2021-10-29,3555.0,502.0,83.0,171.0,2568.0,73.0,134.0,69.0,292.0
2021-10-30,3493.0,482.0,85.0,190.0,2513.0,73.0,134.0,66.0,310.0
2021-10-31,3381.0,460.0,55.0,187.0,2448.0,76.0,134.0,64.0,278.0
2021-11-01,3425.0,433.0,73.0,171.0,2520.0,75.0,134.0,67.0,281.0
2021-11-02,3458.0,419.0,92.0,170.0,2557.0,68.0,134.0,68.0,299.0
2021-11-03,3393.0,416.0,93.0,172.0,2493.0,66.0,134.0,64.0,300.0
2021-11-04,3071.0,386.0,74.0,175.0,2215.0,70.0,134.0,64.0,284.0
2021-11-05,2947.0,395.0,84.0,178.0,2073.0,65.0,133.0,61.0,296.0
2021-11-06,3070.0,407.0,95.0,186.0,2174.0,66.0,129.0,63.0,316.0
2021-11-07,3092.0,406.0,89.0,161.0,2231.0,70.0,129.0,64.0,288.0
2021-11-08,3261.0,410.0,99.0,167.0,2395.0,61.0,129.0,66.0,304.0
2021-11-09,3371.0,388.0,88.0,175.0,2512.0,56.0,129.0,67.0,306.0
2021-11-10,3402.0,393.0,65.0,170.0,2577.0,56.0,129.0,66.0,277.0
2021-11-11,3359.0,378.0,130.0,147.0,2514.0,59.0,124.0,59.0,317.0
2021-11-12,3407.0,375.0,164.0,142.0,2531.0,68.0,125.0,57.0,344.0
2021-11-13,3409.0,366.0,123.0,156.0,2568.0,70.0,128.0,64.0,312.0
2021-11-14,3324.0,337.0,97.0,161.0,2524.0,70.0,129.0,64.0,303.0
2021-11-15,3433.0,351.0,117.0,166.0,2583.0,66.0,130.0,66.0,329.0
2021-11-16,3467.0,335.0,164.0,164.0,2579.0,66.0,129.0,65.0,381.0
2021-11-17,3458.0,350.0,151.0,143.0,2617.0,65.0,114.0,66.0,338.0
2021-11-18,3411.0,361.0,121.0,112.0,2629.0,71.0,105.0,67.0,279.0
2021-11-19,3328.0,314.0,166.0,119.0,2545.0,65.0,104.0,68.0,330.0
2021-11-20,3341.0,317.0,164.0,140.0,2538.0,67.0,102.0,67.0,347.0
2021-11-21,3208.0,308.0,133.0,158.0,2421.0,70.0,103.0,66.0,335.0
2021-11-22,3355.0,321.0,84.0,184.0,2583.0,66.0,103.0,59.0,313.0
2021-11-23,3434.0,325.0,34.0,188.0,2695.0,70.0,103.0,62.0,268.0
2021-11-24,3465.0,320.0,45.0,181.0,2719.0,76.0,110.0,64.0,271.0
2021-11-25,3473.0,312.0,65.0,183.0,2708.0,71.0,120.0,71.0,294.0
2021-11-26,3486.0,322.0,59.0,183.0,2723.0,57.0,125.0,74.0,288.0
2021-11-27,3458.0,315.0,65.0,174.0,2690.0,56.0,126.0,72.0,284.0
2021-11-28,3310.0,294.0,113.0,146.0,2537.0,58.0,125.0,78.0,304.0
2021-11-29,3391.0,311.0,150.0,146.0,2579.0,59.0,125.0,77.0,325.0
2021-11-30,3418.0,313.0,155.0,159.0,2590.0,60.0,125.0,75.0,343.0
2021-12-01,3354.0,306.0,151.0,127.0,2554.0,68.0,125.0,65.0,325.0
2021-12-02,3281.0,308.0,122.0,136.0,2503.0,69.0,126.0,63.0,302.0
2021-12-03,3338.0,320.0,90.0,171.0,2544.0,63.0,83.0,64.0,307.0
2021-12-04,3356.0,316.0,70.0,172.0,2594.0,62.0,125.0,60.0,287.0
2021-12-05,3290.0,291.0,74.0,165.0,2547.0,70.0,125.0,63.0,290.0
2021-12-06,3423.0,299.0,95.0,176.0,2633.0,74.0,125.0,61.0,325.0
2021-12-07,3505.0,284.0,118.0,191.0,2691.0,71.0,125.0,61.0,361.0
2021-12-08,3547.0,296.0,121.0,187.0,2719.0,70.0,124.0,60.0,362.0
2021-12-09,3570.0,303.0,133.0,163.0,2744.0,72.0,125.0,61.0,350.0
2021-12-10,3574.0,298.0,169.0,177.0,2691.0,73.0,125.0,63.0,401.0
2021-12-11,3555.0,296.0,132.0,189.0,2693.0,76.0,129.0,63.0,374.0
2021-12-12,3415.0,264.0,116.0,187.0,2609.0,73.0,130.0,63.0,358.0
2021-12-13,3532.0,288.0,116.0,168.0,2724.0,72.0,129.0,64.0,337.0
2021-12-14,3591.0,289.0,117.0,172.0,2773.0,73.0,130.0,65.0,343.0
2021-12-15,3602.0,286.0,141.0,171.0,2776.0,71.0,130.0,63.0,367.0
2021-12-16,3630.0,271.0,139.0,196.0,2790.0,73.0,130.0,65.0,390.0
2021-12-17,3648.0,268.0,182.0,192.0,2774.0,71.0,130.0,64.0,430.0
2021-12-18,3629.0,242.0,181.0,213.0,2762.0,68.0,130.0,60.0,449.0
2021-12-19,3481.0,241.0,151.0,219.0,2637.0,67.0,135.0,62.0,424.0
2021-12-20,3634.0,263.0,81.0,216.0,2834.0,72.0,136.0,61.0,352.0
2021-12-21,3714.0,283.0,27.0,213.0,2944.0,74.0,135.0,63.0,295.0
2021-12-22,3736.0,270.0,22.0,207.0,3004.0,72.0,135.0,62.0,281.0
2021-12-23,3762.0,277.0,32.0,184.0,3035.0,73.0,135.0,61.0,268.0
2021-12-24,3788.0,269.0,38.0,191.0,3053.0,80.0,136.0,62.0,284.0
2021-12-25,3721.0,266.0,39.0,190.0,2998.0,83.0,136.0,58.0,283.0
2021-12-26,3579.0,250.0,45.0,164.0,2894.0,83.0,136.0,57.0,263.0
2021-12-27,3665.0,262.0,87.0,173.0,2908.0,81.0,135.0,56.0,319.0
2021-12-28,3592.0,253.0,137.0,150.0,2843.0,81.0,130.0,59.0,345.0
2021-12-29,3553.0,257.0,126.0,185.0,2761.0,82.0,131.0,55.0,366.0
2021-12-30,3623.0,246.0,226.0,182.0,2737.0,78.0,131.0,58.0,465.0
2021-12-31,3655.0,258.0,229.0,144.0,2810.0,77.0,130.0,63.0,428.0
2022-01-01,3589.0,247.0,151.0,172.0,2795.0,79.0,135.0,62.0,377.0
2022-01-02,3483.0,230.0,150.0,187.0,2686.0,78.0,127.0,60.0,395.0
2022-01-03,3665.0,267.0,112.0,199.0,2867.0,78.0,123.0,60.0,367.0
2022-01-04,3726.0,260.0,96.0,179.0,2990.0,79.0,123.0,56.0,331.0
2022-01-05,3656.0,264.0,76.0,145.0,2980.0,71.0,124.0,59.0,278.0
2022-01-06,3581.0,267.0,72.0,155.0,2914.0,67.0,111.0,57.0,282.0
2022-01-07,3592.0,260.0,105.0,140.0,2921.0,67.0,100.0,58.0,302.0
2022-01-08,3454.0,255.0,79.0,169.0,2775.0,66.0,103.0,57.0,303.0
2022-01-09,3359.0,238.0,80.0,182.0,2662.0,68.0,119.0,57.0,314.0
2022-01-10,3513.0,260.0,85.0,199.0,2761.0,70.0,119.0,56.0,341.0
2022-01-11,3565.0,256.0,137.0,191.0,2768.0,69.0,118.0,61.0,387.0
2022-01-12,3564.0,255.0,108.0,197.0,2794.0,72.0,119.0,61.0,365.0
2022-01-13,3574.0,246.0,117.0,208.0,2794.0,69.0,119.0,60.0,384.0
2022-01-14,3474.0,241.0,129.0,203.0,2688.0,65.0,119.0,62.0,392.0
2022-01-15,3443.0,234.0,142.0,205.0,2645.0,67.0,119.0,63.0,402.0
2022-01-16,3407.0,227.0,157.0,194.0,2610.0,73.0,119.0,62.0,403.0
2022-01-17,3624.0,249.0,131.0,202.0,2808.0,76.0,119.0,63.0,400.0
2022-01-18,3713.0,266.0,109.0,216.0,2919.0,75.0,119.0,62.0,370.0
2022-01-19,3755.0,268.0,74.0,220.0,2984.0,75.0,119.0,62.0,351.0
2022-01-20,3789.0,261.0,121.0,222.0,2984.0,81.0,117.0,60.0,385.0
2022-01-21,3812.0,254.0,139.0,207.0,2993.0,84.0,109.0,61.0,404.0
2022-01-22,3686.0,237.0,243.0,173.0,2820.0,80.0,110.0,62.0,472.0
2022-01-23,3537.0,215.0,121.0,214.0,2763.0,78.0,119.0,64.0,389.0
2022-01-24,3734.0,263.0,44.0,224.0,2967.0,82.0,119.0,62.0,335.0
2022-01-25,3794.0,280.0,45.0,225.0,3005.0,86.0,119.0,61.0,335.0
2022-01-26,3619.0,252.0,60.0,217.0,2871.0,81.0,119.0,63.0,333.0
2022-01-27,3739.0,255.0,120.0,217.0,2924.0,82.0,120.0,62.0,393.0
2022-01-28,3834.0,244.0,152.0,256.0,2970.0,82.0,122.0,61.0,467.0
2022-01-29,3817.0,267.0,102.0,235.0,2982.0,84.0,119.0,63.0,395.0
2022-01-30,3723.0,240.0,62.0,240.0,2948.0,82.0,119.0,64.0,360.0
2022-01-31,3855.0,291.0,72.0,232.0,3053.0,73.0,119.0,66.0,362.0
2022-02-01,3877.0,292.0,55.0,226.0,3058.0,78.0,119.0,66.0,339.0
2022-02-02,3904.0,283.0,103.0,232.0,3074.0,81.0,119.0,66.0,392.0
2022-02-03,3837.0,259.0,167.0,221.0,2968.0,81.0,119.0,65.0,443.0
2022-02-04,3827.0,253.0,88.0,243.0,3028.0,84.0,121.0,65.0,386.0
2022-02-05,3860.0,269.0,51.0,243.0,3064.0,83.0,124.0,65.0,350.0
2022-02-06,3748.0,244.0,88.0,233.0,2959.0,82.0,124.0,65.0,376.0
2022-02-07,3875.0,281.0,62.0,233.0,3105.0,81.0,124.0,68.0,354.0
2022-02-08,3936.0,279.0,81.0,225.0,3145.0,86.0,123.0,70.0,363.0
2022-02-09,3900.0,274.0,108.0,228.0,3066.0,86.0,124.0,71.0,392.0
2022-02-10,3890.0,255.0,147.0,238.0,3032.0,84.0,123.0,68.0,442.0
2022-02-11,3893.0,254.0,156.0,244.0,3021.0,85.0,124.0,63.0,458.0
2022-02-12,3866.0,275.0,85.0,247.0,3052.0,79.0,124.0,56.0,392.0
2022-02-13,3765.0,247.0,82.0,250.0,2969.0,80.0,124.0,62.0,391.0
2022-02-14,3875.0,270.0,92.0,248.0,3039.0,80.0,123.0,65.0,405.0
2022-02-15,3922.0,286.0,91.0,236.0,3095.0,82.0,121.0,67.0,387.0
2022-02-16,3964.0,287.0,70.0,234.0,3151.0,83.0,120.0,69.0,369.0
2022-02-17,3945.0,282.0,85.0,244.0,3106.0,85.0,120.0,69.0,394.0
2022-02-18,3975.0,286.0,143.0,236.0,3085.0,80.0,120.0,69.0,443.0
2022-02-19,3948.0,281.0,146.0,247.0,3049.0,80.0,119.0,68.0,457.0
2022-02-20,3802.0,262.0,112.0,260.0,2953.0,83.0,119.0,64.0,437.0
2022-02-21,3936.0,302.0,121.0,252.0,3055.0,85.0,119.0,60.0,435.0
2022-02-22,4003.0,312.0,169.0,252.0,3057.0,87.0,118.0,59.0,486.0
2022-02-23,3997.0,308.0,123.0,250.0,3089.0,84.0,127.0,63.0,441.0
2022-02-24,4041.0,318.0,90.0,246.0,3149.0,81.0,131.0,61.0,405.0
2022-02-25,4042.0,309.0,104.0,258.0,3140.0,82.0,132.0,62.0,428.0
2022-02-26,3961.0,284.0,136.0,257.0,3053.0,85.0,131.0,64.0,463.0
2022-02-27,3869.0,272.0,176.0,266.0,2913.0,79.0,133.0,65.0,508.0
2022-02-28,4003.0,288.0,139.0,265.0,3075.0,72.0,135.0,64.0,470.0
2022-03-01,4008.0,289.0,99.0,263.0,3121.0,73.0,136.0,66.0,427.0
2022-03-02,4014.0,300.0,167.0,253.0,3056.0,72.0,136.0,67.0,487.0
2022-03-03,4051.0,294.0,201.0,261.0,3059.0,71.0,136.0,69.0,527.0
2022-03-04,4080.0,323.0,170.0,266.0,3108.0,71.0,129.0,65.0,494.0
2022-03-05,4072.0,324.0,123.0,264.0,3151.0,71.0,126.0,63.0,447.0
2022-03-06,3955.0,283.0,120.0,238.0,3097.0,72.0,131.0,63.0,417.0
2022-03-07,4056.0,317.0,139.0,249.0,3120.0,74.0,132.0,61.0,447.0
2022-03-08,4105.0,333.0,141.0,250.0,3153.0,76.0,132.0,60.0,451.0
2022-03-09,4118.0,338.0,136.0,256.0,3182.0,77.0,131.0,55.0,451.0
2022-03-10,4133.0,337.0,106.0,248.0,3224.0,77.0,131.0,60.0,416.0
2022-03-11,4174.0,340.0,98.0,251.0,3257.0,78.0,131.0,60.0,414.0
2022-03-12,4151.0,342.0,75.0,251.0,3244.0,78.0,135.0,61.0,390.0
2022-03-13,4053.0,313.0,86.0,259.0,3169.0,77.0,135.0,60.0,405.0
2022-03-14,4220.0,353.0,105.0,262.0,3278.0,74.0,135.0,60.0,428.0
2022-03-15,4299.0,391.0,105.0,262.0,3324.0,75.0,135.0,63.0,429.0
2022-03-16,4353.0,407.0,109.0,259.0,3359.0,77.0,135.0,62.0,430.0
2022-03-17,4358.0,438.0,122.0,259.0,3311.0,71.0,135.0,68.0,443.0
2022-03-18,4046.0,375.0,147.0,257.0,3038.0,74.0,135.0,67.0,467.0
2022-03-19,4100.0,368.0,203.0,254.0,3046.0,74.0,135.0,72.0,520.0
2022-03-20,4152.0,376.0,197.0,234.0,3103.0,73.0,135.0,71.0,493.0
2022-03-21,4320.0,420.0,153.0,248.0,3253.0,72.0,135.0,73.0,465.0
2022-03-22,4338.0,421.0,146.0,227.0,3290.0,71.0,134.0,72.0,441.0
2022-03-23,4344.0,404.0,133.0,237.0,3334.0,73.0,134.0,69.0,435.0
2022-03-24,4329.0,379.0,115.0,233.0,3372.0,65.0,134.0,68.0,413.0
2022-03-25,4311.0,394.0,73.0,237.0,3384.0,65.0,116.0,76.0,378.0
2022-03-26,4270.0,370.0,65.0,248.0,3351.0,72.0,112.0,82.0,381.0
2022-03-27,4192.0,337.0,99.0,252.0,3283.0,73.0,112.0,74.0,425.0
2022-03-28,4330.0,359.0,141.0,265.0,3365.0,76.0,112.0,76.0,474.0
2022-03-29,4430.0,395.0,160.0,267.0,3382.0,74.0,111.0,78.0,496.0
2022-03-30,4437.0,401.0,136.0,260.0,3427.0,75.0,111.0,78.0,465.0
2022-03-31,4459.0,417.0,117.0,268.0,3435.0,75.0,111.0,78.0,453.0
2022-04-01,4440.0,391.0,119.0,263.0,3452.0,79.0,112.0,62.0,451.0
2022-04-02,4376.0,383.0,111.0,261.0,3414.0,80.0,111.0,66.0,436.0
2022-04-03,4238.0,396.0,91.0,263.0,3286.0,78.0,111.0,65.0,416.0
2022-04-04,4397.0,448.0,84.0,266.0,3408.0,79.0,111.0,64.0,414.0
2022-04-05,4436.0,463.0,84.0,260.0,3424.0,83.0,110.0,63.0,407.0
2022-04-06,4428.0,453.0,99.0,264.0,3394.0,84.0,110.0,68.0,428.0
2022-04-07,4471.0,459.0,105.0,266.0,3422.0,82.0,110.0,68.0,436.0
2022-04-08,4520.0,475.0,142.0,260.0,3437.0,80.0,111.0,70.0,467.0
2022-04-09,4477.0,453.0,136.0,255.0,3426.0,82.0,110.0,67.0,457.0
2022-04-10,4301.0,421.0,129.0,247.0,3301.0,81.0,110.0,74.0,443.0
2022-04-11,4437.0,460.0,141.0,253.0,3384.0,65.0,110.0,79.0,462.0
2022-04-12,4470.0,455.0,167.0,259.0,3388.0,62.0,105.0,77.0,490.0
2022-04-13,4450.0,441.0,134.0,253.0,3416.0,70.0,105.0,74.0,454.0
